"regioncode","year","threshold","goal","headcount"
"ECA",1990,2.991374,0.5,0.4999425
"ECA",1990,3.624162,0.5,0.5
"ECA",1990,4.374658,0.5,0.4999083
"ECA",1990,5.679937,0.5,0.4984539
"ECA",1990,5.734404,0.5,0.4997154
"ECA",1990,6.020036,0.5,0.5
"ECA",1990,6.181776,0.5,0.5001424
"ECA",1990,6.555073,0.5,0.5
"ECA",1990,6.592205,0.5,0.5
"ECA",1990,6.724594,0.5,0.5
"ECA",1990,7.123723,0.5,0.5
"ECA",1990,7.529703,0.5,0.5
"ECA",1990,7.818707,0.5,0.4998324
"ECA",1990,8.250046,0.5,0.499829
"ECA",1990,8.939111,0.5,0.5
"ECA",1990,9.471796,0.5,0.4998811
"ECA",1990,11.81019,0.5,0.5
"ECA",1990,12.00213,0.5,0.4992841
"ECA",1990,12.9211,0.5,0.5
"ECA",1990,13.39566,0.5,0.5
"ECA",1990,14.77447,0.5,0.4999756
"ECA",1990,16.81785,0.5,0.5003359
"ECA",1990,17.02354,0.5,0.4999992
"ECA",1990,17.19123,0.5,0.4999311
"ECA",1990,17.87128,0.5,0.4999371
"ECA",1990,18.96145,0.5,0.4999753
"ECA",1990,19.1195,0.5,0.5
"ECA",1990,22.23824,0.5,0.5
"ECA",1990,24.32332,0.5,0.5
"LAC",1990,1.679502,0.5,0.4997961
"LAC",1990,2.166571,0.5,0.5
"LAC",1990,2.417283,0.5,0.5
"LAC",1990,2.489592,0.5,0.5
"LAC",1990,2.816638,0.5,0.4999269
"LAC",1990,2.83896,0.5,0.5
"LAC",1990,2.999475,0.5,0.4993698
"LAC",1990,3.929035,0.5,0.5005551
"LAC",1990,4.245704,0.5,0.5003171
"LAC",1990,4.421276,0.5,0.5
"LAC",1990,4.449555,0.5,0.5002119
"LAC",1990,4.656928,0.5,0.5001003
"LAC",1990,4.868115,0.5,0.4993475
"LAC",1990,5.523819,0.5,0.4996497
"LAC",1990,5.728481,0.5,0.4996034
"LAC",1990,6.065132,0.5,0.4999962
"LAC",1990,6.363775,0.5,0.4998386
"LAC",1990,6.561129,0.5,0.5001638
"LAC",1990,6.70143,0.5,0.5001882
"LAC",1990,7.375398,0.5,0.4999265
"LAC",1990,8.802813,0.5,0.49665
"LAC",1990,10.41398,0.5,0.5001496
"LAC",1990,10.66078,0.5,0.5
"LAC",1990,13.72658,0.5,0.5000242
"LAC",1990,13.75017,0.5,0.5001462
"MNA",1990,3.579159,0.5,0.5
"MNA",1990,3.947372,0.5,0.4999877
"MNA",1990,4.11652,0.5,0.4999598
"MNA",1990,4.630898,0.5,0.5
"MNA",1990,4.821806,0.5,0.4999293
"MNA",1990,4.965709,0.5,0.5000665
"MNA",1990,5.030374,0.5,0.5
"MNA",1990,5.46661,0.5,0.5
"MNA",1990,6.020136,0.5,0.5
"MNA",1990,6.395544,0.5,0.5
"MNA",1990,6.415504,0.5,0.5002962
"MNA",1990,8.695538,0.5,0.5002344
"OHI",1990,15.40809,0.5,0.4999388
"OHI",1990,15.41845,0.5,0.4999307
"OHI",1990,17.33479,0.5,0.4999168
"OHI",1990,17.55518,0.5,0.4998108
"OHI",1990,18.5346,0.5,0.5001136
"OHI",1990,18.80239,0.5,0.499961
"OHI",1990,19.25886,0.5,0.4999879
"OHI",1990,19.79198,0.5,0.4997233
"OHI",1990,26.03632,0.5,0.4999512
"OHI",1990,27.24826,0.5,0.4999971
"OHI",1990,28.19169,0.5,0.4995717
"OHI",1990,28.46599,0.5,0.4999816
"OHI",1990,28.73797,0.5,0.4999584
"OHI",1990,29.92185,0.5,0.4999379
"OHI",1990,30.85793,0.5,0.4967095
"OHI",1990,31.43961,0.5,0.4999099
"OHI",1990,31.4755,0.5,0.4999284
"OHI",1990,32.16424,0.5,0.4998993
"OHI",1990,32.17695,0.5,0.4999932
"OHI",1990,34.78519,0.5,0.499831
"OHI",1990,37.33795,0.5,0.4999977
"OHI",1990,38.2856,0.5,0.4999415
"OHI",1990,38.33503,0.5,0.4999873
"OHI",1990,41.42137,0.5,0.4999541
"OHI",1990,42.34134,0.5,0.499768
"OHI",1990,46.33835,0.5,0.4999961
"OHI",1990,57.82559,0.5,0.4999518
"OHI",1990,116.684,0.5,0.5
"SAS",1990,1.333296,0.5,0.50029
"SAS",1990,1.716413,0.5,0.4996619
"SAS",1990,1.794986,0.5,0.5000058
"SAS",1990,1.930076,0.5,0.5003585
"SAS",1990,2.284748,0.5,0.4998634
"SAS",1990,2.385714,0.5,0.500255
"SAS",1990,3.218956,0.5,0.4999882
"SSA",1990,0.5621446,0.5,0.5
"SSA",1990,0.6357266,0.5,0.5
"SSA",1990,0.6831519,0.5,0.4998476
"SSA",1990,0.7222843,0.5,0.4999952
"SSA",1990,0.7256951,0.5,0.4999989
"SSA",1990,0.7404932,0.5,0.5
"SSA",1990,0.7739514,0.5,0.4999522
"SSA",1990,1.106141,0.5,0.5
"SSA",1990,1.146042,0.5,0.4999943
"SSA",1990,1.217527,0.5,0.5
"SSA",1990,1.237482,0.5,0.4999698
"SSA",1990,1.24806,0.5,0.4998809
"SSA",1990,1.264484,0.5,0.4999729
"SSA",1990,1.337834,0.5,0.4997934
"SSA",1990,1.365206,0.5,0.5
"SSA",1990,1.377865,0.5,0.4998604
"SSA",1990,1.45892,0.5,0.4999225
"SSA",1990,1.549176,0.5,0.4998982
"SSA",1990,1.607771,0.5,0.4999627
"SSA",1990,1.627417,0.5,0.4999148
"SSA",1990,1.683817,0.5,0.4999648
"SSA",1990,1.708125,0.5,0.4999564
"SSA",1990,1.721506,0.5,0.5
"SSA",1990,1.827843,0.5,0.4995681
"SSA",1990,1.878677,0.5,0.4998736
"SSA",1990,1.886293,0.5,0.5000616
"SSA",1990,1.895313,0.5,0.4998647
"SSA",1990,1.929774,0.5,0.4999817
"SSA",1990,2.102842,0.5,0.4999667
"SSA",1990,2.163818,0.5,0.5
"SSA",1990,2.198615,0.5,0.4999522
"SSA",1990,2.264424,0.5,0.5
"SSA",1990,2.322273,0.5,0.4963258
"SSA",1990,3.075463,0.5,0.5
"SSA",1990,3.167161,0.5,0.4999906
"SSA",1990,3.252668,0.5,0.5
"SSA",1990,3.529819,0.5,0.5
"SSA",1990,3.601947,0.5,0.4995405
"SSA",1990,4.388726,0.5,0.5
"SSA",1990,4.441707,0.5,0.4998839
"SSA",1990,4.647276,0.5,0.4999768
"SSA",1990,5.658419,0.5,0.5000217
"SSA",1990,10.27351,0.5,0.4992424
"WLD",1990,0.5621446,0.5,0.5
"WLD",1990,0.6357266,0.5,0.5
"WLD",1990,0.6620986,0.5,0.5001053
"WLD",1990,0.6831519,0.5,0.4998476
"WLD",1990,0.7222843,0.5,0.4999952
"WLD",1990,0.7256951,0.5,0.4999989
"WLD",1990,0.7404932,0.5,0.5
"WLD",1990,0.7739514,0.5,0.4999522
"WLD",1990,1.106141,0.5,0.5
"WLD",1990,1.146042,0.5,0.4999943
"WLD",1990,1.217527,0.5,0.5
"WLD",1990,1.237482,0.5,0.4999698
"WLD",1990,1.24806,0.5,0.4998809
"WLD",1990,1.264484,0.5,0.4999729
"WLD",1990,1.300993,0.5,0.4978996
"WLD",1990,1.317426,0.5,0.5
"WLD",1990,1.333296,0.5,0.50029
"WLD",1990,1.337834,0.5,0.4997934
"WLD",1990,1.365206,0.5,0.5
"WLD",1990,1.377865,0.5,0.4998604
"WLD",1990,1.45892,0.5,0.4999225
"WLD",1990,1.549176,0.5,0.4998982
"WLD",1990,1.607771,0.5,0.4999627
"WLD",1990,1.612616,0.5,0.4998555
"WLD",1990,1.627417,0.5,0.4999148
"WLD",1990,1.652697,0.5,0.5
"WLD",1990,1.679502,0.5,0.4997961
"WLD",1990,1.683817,0.5,0.4999648
"WLD",1990,1.708125,0.5,0.4999564
"WLD",1990,1.716413,0.5,0.4996619
"WLD",1990,1.721506,0.5,0.5
"WLD",1990,1.794986,0.5,0.5000058
"WLD",1990,1.827843,0.5,0.4995681
"WLD",1990,1.878677,0.5,0.4998736
"WLD",1990,1.886293,0.5,0.5000616
"WLD",1990,1.895313,0.5,0.4998647
"WLD",1990,1.929774,0.5,0.4999817
"WLD",1990,1.930076,0.5,0.5003585
"WLD",1990,2.102842,0.5,0.4999667
"WLD",1990,2.163818,0.5,0.5
"WLD",1990,2.166571,0.5,0.5
"WLD",1990,2.198615,0.5,0.4999522
"WLD",1990,2.264424,0.5,0.5
"WLD",1990,2.284748,0.5,0.4998634
"WLD",1990,2.29062,0.5,0.5
"WLD",1990,2.317992,0.5,0.4999254
"WLD",1990,2.322273,0.5,0.4963258
"WLD",1990,2.360109,0.5,0.5
"WLD",1990,2.360853,0.5,0.4998245
"WLD",1990,2.385714,0.5,0.500255
"WLD",1990,2.417283,0.5,0.5
"WLD",1990,2.489592,0.5,0.5
"WLD",1990,2.816638,0.5,0.4999269
"WLD",1990,2.83896,0.5,0.5
"WLD",1990,2.991374,0.5,0.4999425
"WLD",1990,2.999475,0.5,0.4993698
"WLD",1990,3.074781,0.5,0.4999997
"WLD",1990,3.075463,0.5,0.5
"WLD",1990,3.167161,0.5,0.4999906
"WLD",1990,3.218956,0.5,0.4999882
"WLD",1990,3.252668,0.5,0.5
"WLD",1990,3.269309,0.5,0.500336
"WLD",1990,3.529819,0.5,0.5
"WLD",1990,3.579159,0.5,0.5
"WLD",1990,3.601947,0.5,0.4995405
"WLD",1990,3.624162,0.5,0.5
"WLD",1990,3.929035,0.5,0.5005551
"WLD",1990,3.947372,0.5,0.4999877
"WLD",1990,4.092064,0.5,0.4998834
"WLD",1990,4.11652,0.5,0.4999598
"WLD",1990,4.137739,0.5,0.499076
"WLD",1990,4.245704,0.5,0.5003171
"WLD",1990,4.374658,0.5,0.4999083
"WLD",1990,4.388726,0.5,0.5
"WLD",1990,4.421276,0.5,0.5
"WLD",1990,4.441707,0.5,0.4998839
"WLD",1990,4.449555,0.5,0.5002119
"WLD",1990,4.499547,0.5,0.4990236
"WLD",1990,4.577561,0.5,0.499467
"WLD",1990,4.630898,0.5,0.5
"WLD",1990,4.647276,0.5,0.4999768
"WLD",1990,4.656928,0.5,0.5001003
"WLD",1990,4.821806,0.5,0.4999293
"WLD",1990,4.82972,0.5,0.5
"WLD",1990,4.868115,0.5,0.4993475
"WLD",1990,4.965709,0.5,0.5000665
"WLD",1990,5.030374,0.5,0.5
"WLD",1990,5.075174,0.5,0.4996169
"WLD",1990,5.202539,0.5,0.5000376
"WLD",1990,5.46661,0.5,0.5
"WLD",1990,5.523819,0.5,0.4996497
"WLD",1990,5.658419,0.5,0.5000217
"WLD",1990,5.679937,0.5,0.4984539
"WLD",1990,5.728481,0.5,0.4996034
"WLD",1990,5.734404,0.5,0.4997154
"WLD",1990,6.020036,0.5,0.5
"WLD",1990,6.020136,0.5,0.5
"WLD",1990,6.065132,0.5,0.4999962
"WLD",1990,6.098704,0.5,0.4997918
"WLD",1990,6.181776,0.5,0.5001424
"WLD",1990,6.363775,0.5,0.4998386
"WLD",1990,6.395544,0.5,0.5
"WLD",1990,6.415504,0.5,0.5002962
"WLD",1990,6.555073,0.5,0.5
"WLD",1990,6.561129,0.5,0.5001638
"WLD",1990,6.592205,0.5,0.5
"WLD",1990,6.70143,0.5,0.5001882
"WLD",1990,6.724594,0.5,0.5
"WLD",1990,7.123723,0.5,0.5
"WLD",1990,7.375398,0.5,0.4999265
"WLD",1990,7.529703,0.5,0.5
"WLD",1990,7.818707,0.5,0.4998324
"WLD",1990,8.250046,0.5,0.499829
"WLD",1990,8.277692,0.5,0.5
"WLD",1990,8.695538,0.5,0.5002344
"WLD",1990,8.802813,0.5,0.49665
"WLD",1990,8.939111,0.5,0.5
"WLD",1990,9.471796,0.5,0.4998811
"WLD",1990,10.27351,0.5,0.4992424
"WLD",1990,10.41398,0.5,0.5001496
"WLD",1990,10.66078,0.5,0.5
"WLD",1990,11.81019,0.5,0.5
"WLD",1990,12.00213,0.5,0.4992841
"WLD",1990,12.9211,0.5,0.5
"WLD",1990,13.39566,0.5,0.5
"WLD",1990,13.72658,0.5,0.5000242
"WLD",1990,13.75017,0.5,0.5001462
"WLD",1990,14.77447,0.5,0.4999756
"WLD",1990,15.40809,0.5,0.4999388
"WLD",1990,15.41845,0.5,0.4999307
"WLD",1990,16.81785,0.5,0.5003359
"WLD",1990,17.02354,0.5,0.4999992
"WLD",1990,17.19123,0.5,0.4999311
"WLD",1990,17.33479,0.5,0.4999168
"WLD",1990,17.55518,0.5,0.4998108
"WLD",1990,17.87128,0.5,0.4999371
"WLD",1990,18.5346,0.5,0.5001136
"WLD",1990,18.80239,0.5,0.499961
"WLD",1990,18.96145,0.5,0.4999753
"WLD",1990,19.1195,0.5,0.5
"WLD",1990,19.25886,0.5,0.4999879
"WLD",1990,19.79198,0.5,0.4997233
"WLD",1990,22.23824,0.5,0.5
"WLD",1990,24.32332,0.5,0.5
"WLD",1990,26.03632,0.5,0.4999512
"WLD",1990,27.24826,0.5,0.4999971
"WLD",1990,28.19169,0.5,0.4995717
"WLD",1990,28.46599,0.5,0.4999816
"WLD",1990,28.73797,0.5,0.4999584
"WLD",1990,29.92185,0.5,0.4999379
"WLD",1990,30.85793,0.5,0.4967095
"WLD",1990,31.43961,0.5,0.4999099
"WLD",1990,31.4755,0.5,0.4999284
"WLD",1990,32.16424,0.5,0.4998993
"WLD",1990,32.17695,0.5,0.4999932
"WLD",1990,34.78519,0.5,0.499831
"WLD",1990,37.33795,0.5,0.4999977
"WLD",1990,38.2856,0.5,0.4999415
"WLD",1990,38.33503,0.5,0.4999873
"WLD",1990,41.42137,0.5,0.4999541
"WLD",1990,42.34134,0.5,0.499768
"WLD",1990,46.33835,0.5,0.4999961
"WLD",1990,57.82559,0.5,0.4999518
"WLD",1990,116.684,0.5,0.5
"EAP",1989,0.6535043,0.5,0.5001053
"EAP",1989,1.286629,0.5,0.5
"EAP",1989,1.373794,0.5,0.4978996
"EAP",1989,1.469932,0.5,0.5
"EAP",1989,1.567518,0.5,0.4998555
"EAP",1989,2.051059,0.5,0.5
"EAP",1989,2.276463,0.5,0.4998245
"EAP",1989,2.304938,0.5,0.5
"EAP",1989,3.00415,0.5,0.500336
"EAP",1989,3.025393,0.5,0.4999994
"EAP",1989,4.058815,0.5,0.4999417
"EAP",1989,4.265171,0.5,0.499076
"EAP",1989,4.440771,0.5,0.4990236
"EAP",1989,4.944336,0.5,0.5000376
"EAP",1989,5.089082,0.5,0.5
"EAP",1989,5.338248,0.5,0.4996169
"EAP",1989,6.240278,0.5,0.4997918
"EAP",1989,7.851725,0.5,0.5
"ECA",1989,2.750172,0.5,0.5
"ECA",1989,3.031756,0.5,0.4999425
"ECA",1989,4.983181,0.5,0.4999083
"ECA",1989,5.530441,0.5,0.4997154
"ECA",1989,6.380839,0.5,0.5001424
"ECA",1989,6.395454,0.5,0.4984539
"ECA",1989,6.408688,0.5,0.5
"ECA",1989,6.876641,0.5,0.5
"ECA",1989,7.154914,0.5,0.5
"ECA",1989,7.175436,0.5,0.5
"ECA",1989,7.974946,0.5,0.5
"ECA",1989,8.31984,0.5,0.4998324
"ECA",1989,8.817511,0.5,0.5
"ECA",1989,9.077099,0.5,0.5
"ECA",1989,9.907442,0.5,0.4998811
"ECA",1989,11.68856,0.5,0.5
"ECA",1989,12.80212,0.5,0.5
"ECA",1989,12.85851,0.5,0.5
"ECA",1989,13.66816,0.5,0.4992841
"ECA",1989,14.60161,0.5,0.5
"ECA",1989,16.53424,0.5,0.4999311
"ECA",1989,17.53349,0.5,0.5
"ECA",1989,18.35244,0.5,0.4999996
"ECA",1989,18.39104,0.5,0.4999371
"ECA",1989,18.53342,0.5,0.5003359
"ECA",1989,20.66364,0.5,0.5
"ECA",1989,21.31397,0.5,0.4999753
"ECA",1989,22.43155,0.5,0.5
"ECA",1989,28.86943,0.5,0.5
"LAC",1989,1.696023,0.5,0.4997961
"LAC",1989,2.235874,0.5,0.5
"LAC",1989,2.292856,0.5,0.5
"LAC",1989,2.560536,0.5,0.5
"LAC",1989,2.848011,0.5,0.5
"LAC",1989,2.855935,0.5,0.4993698
"LAC",1989,3.396023,0.5,0.4999269
"LAC",1989,3.88197,0.5,0.5005551
"LAC",1989,4.095849,0.5,0.5003171
"LAC",1989,4.957457,0.5,0.5
"LAC",1989,5.162422,0.5,0.4999827
"LAC",1989,5.201266,0.5,0.4993475
"LAC",1989,5.235757,0.5,0.5
"LAC",1989,5.444597,0.5,0.4999883
"LAC",1989,5.671259,0.5,0.4996034
"LAC",1989,6.188026,0.5,0.4999907
"LAC",1989,6.321193,0.5,0.4999656
"LAC",1989,6.330622,0.5,0.4998249
"LAC",1989,6.905412,0.5,0.500162
"LAC",1989,7.57302,0.5,0.4999387
"LAC",1989,8.76547,0.5,0.4992622
"LAC",1989,9.609714,0.5,0.5001496
"LAC",1989,10.5738,0.5,0.5
"LAC",1989,14.30433,0.5,0.5000975
"LAC",1989,14.33674,0.5,0.5000242
"MNA",1989,3.225013,0.5,0.5000665
"MNA",1989,3.51001,0.5,0.5
"MNA",1989,3.772219,0.5,0.5
"MNA",1989,3.777236,0.5,0.4999877
"MNA",1989,4.261702,0.5,0.4999598
"MNA",1989,5.153854,0.5,0.4999293
"MNA",1989,5.349648,0.5,0.5
"MNA",1989,5.400032,0.5,0.5
"MNA",1989,5.601807,0.5,0.5
"MNA",1989,5.618891,0.5,0.5002962
"MNA",1989,7.118322,0.5,0.5002344
"MNA",1989,7.454126,0.5,0.5
"OHI",1989,14.17511,0.5,0.4999307
"OHI",1989,14.44449,0.5,0.4999388
"OHI",1989,16.46907,0.5,0.4999168
"OHI",1989,17.07303,0.5,0.4998074
"OHI",1989,17.37801,0.5,0.5001136
"OHI",1989,17.70353,0.5,0.4999423
"OHI",1989,18.51736,0.5,0.499961
"OHI",1989,19.36289,0.5,0.499728
"OHI",1989,25.7427,0.5,0.4999943
"OHI",1989,25.86211,0.5,0.4999427
"OHI",1989,27.25764,0.5,0.4999816
"OHI",1989,28.1895,0.5,0.4993846
"OHI",1989,29.15372,0.5,0.4999722
"OHI",1989,29.29715,0.5,0.4999422
"OHI",1989,29.47929,0.5,0.4999965
"OHI",1989,30.02455,0.5,0.4966769
"OHI",1989,31.33102,0.5,0.4999089
"OHI",1989,32.40233,0.5,0.4999176
"OHI",1989,32.44733,0.5,0.4999284
"OHI",1989,33.04613,0.5,0.4998354
"OHI",1989,36.13619,0.5,0.4999977
"OHI",1989,38.04317,0.5,0.4999414
"OHI",1989,38.391,0.5,0.4999814
"OHI",1989,40.53097,0.5,0.4999613
"OHI",1989,40.79641,0.5,0.4997921
"OHI",1989,45.93953,0.5,0.4999941
"OHI",1989,57.51536,0.5,0.4999436
"OHI",1989,104.4821,0.5,0.5
"SAS",1989,1.417621,0.5,0.5
"SAS",1989,1.691747,0.5,0.4996042
"SAS",1989,1.769498,0.5,0.5003585
"SAS",1989,1.791993,0.5,0.5000035
"SAS",1989,2.17481,0.5,0.4999545
"SAS",1989,2.358028,0.5,0.500153
"SAS",1989,3.46339,0.5,0.4999905
"SSA",1989,0.5549911,0.5,0.5
"SSA",1989,0.6302111,0.5,0.5
"SSA",1989,0.6641121,0.5,0.5
"SSA",1989,0.7096018,0.5,0.5
"SSA",1989,0.7136068,0.5,0.4998476
"SSA",1989,0.7286849,0.5,0.4999989
"SSA",1989,0.7996291,0.5,0.4999522
"SSA",1989,1.095297,0.5,0.5
"SSA",1989,1.176135,0.5,0.4999943
"SSA",1989,1.239743,0.5,0.4999729
"SSA",1989,1.257763,0.5,0.4998809
"SSA",1989,1.263202,0.5,0.5
"SSA",1989,1.328862,0.5,0.4998604
"SSA",1989,1.369884,0.5,0.4999698
"SSA",1989,1.426757,0.5,0.5
"SSA",1989,1.441955,0.5,0.4997934
"SSA",1989,1.469784,0.5,0.4999225
"SSA",1989,1.542471,0.5,0.4999148
"SSA",1989,1.545321,0.5,0.4999083
"SSA",1989,1.637221,0.5,0.5
"SSA",1989,1.660298,0.5,0.4999627
"SSA",1989,1.731065,0.5,0.4999564
"SSA",1989,1.739925,0.5,0.4998932
"SSA",1989,1.744044,0.5,0.5
"SSA",1989,1.911641,0.5,0.4998736
"SSA",1989,1.984838,0.5,0.4999817
"SSA",1989,2.041028,0.5,0.4999763
"SSA",1989,2.04751,0.5,0.5000616
"SSA",1989,2.085324,0.5,0.5
"SSA",1989,2.190027,0.5,0.4999841
"SSA",1989,2.366261,0.5,0.5
"SSA",1989,2.549976,0.5,0.4963258
"SSA",1989,3.053331,0.5,0.5
"SSA",1989,3.15798,0.5,0.5
"SSA",1989,3.393055,0.5,0.4999906
"SSA",1989,3.62686,0.5,0.5
"SSA",1989,3.672591,0.5,0.4995681
"SSA",1989,3.854274,0.5,0.4993736
"SSA",1989,4.214591,0.5,0.5
"SSA",1989,4.353035,0.5,0.4998839
"SSA",1989,4.366676,0.5,0.4999768
"SSA",1989,5.529232,0.5,0.5000217
"SSA",1989,9.649014,0.5,0.4992424
"WLD",1989,0.5549911,0.5,0.5
"WLD",1989,0.6302111,0.5,0.5
"WLD",1989,0.6535043,0.5,0.5001053
"WLD",1989,0.6641121,0.5,0.5
"WLD",1989,0.7096018,0.5,0.5
"WLD",1989,0.7136068,0.5,0.4998476
"WLD",1989,0.7286849,0.5,0.4999989
"WLD",1989,0.7996291,0.5,0.4999522
"WLD",1989,1.095297,0.5,0.5
"WLD",1989,1.176135,0.5,0.4999943
"WLD",1989,1.239743,0.5,0.4999729
"WLD",1989,1.257763,0.5,0.4998809
"WLD",1989,1.263202,0.5,0.5
"WLD",1989,1.286629,0.5,0.5
"WLD",1989,1.328862,0.5,0.4998604
"WLD",1989,1.369884,0.5,0.4999698
"WLD",1989,1.373794,0.5,0.4978996
"WLD",1989,1.417621,0.5,0.5
"WLD",1989,1.426757,0.5,0.5
"WLD",1989,1.441955,0.5,0.4997934
"WLD",1989,1.469784,0.5,0.4999225
"WLD",1989,1.469932,0.5,0.5
"WLD",1989,1.542471,0.5,0.4999148
"WLD",1989,1.545321,0.5,0.4999083
"WLD",1989,1.567518,0.5,0.4998555
"WLD",1989,1.637221,0.5,0.5
"WLD",1989,1.660298,0.5,0.4999627
"WLD",1989,1.691747,0.5,0.4996042
"WLD",1989,1.696023,0.5,0.4997961
"WLD",1989,1.731065,0.5,0.4999564
"WLD",1989,1.739925,0.5,0.4998932
"WLD",1989,1.744044,0.5,0.5
"WLD",1989,1.769498,0.5,0.5003585
"WLD",1989,1.791993,0.5,0.5000035
"WLD",1989,1.911641,0.5,0.4998736
"WLD",1989,1.984838,0.5,0.4999817
"WLD",1989,2.041028,0.5,0.4999763
"WLD",1989,2.04751,0.5,0.5000616
"WLD",1989,2.051059,0.5,0.5
"WLD",1989,2.085324,0.5,0.5
"WLD",1989,2.17481,0.5,0.4999545
"WLD",1989,2.190027,0.5,0.4999841
"WLD",1989,2.235874,0.5,0.5
"WLD",1989,2.276463,0.5,0.4998245
"WLD",1989,2.292856,0.5,0.5
"WLD",1989,2.304938,0.5,0.5
"WLD",1989,2.358028,0.5,0.500153
"WLD",1989,2.366261,0.5,0.5
"WLD",1989,2.549976,0.5,0.4963258
"WLD",1989,2.560536,0.5,0.5
"WLD",1989,2.750172,0.5,0.5
"WLD",1989,2.848011,0.5,0.5
"WLD",1989,2.855935,0.5,0.4993698
"WLD",1989,3.00415,0.5,0.500336
"WLD",1989,3.025393,0.5,0.4999994
"WLD",1989,3.031756,0.5,0.4999425
"WLD",1989,3.053331,0.5,0.5
"WLD",1989,3.15798,0.5,0.5
"WLD",1989,3.225013,0.5,0.5000665
"WLD",1989,3.393055,0.5,0.4999906
"WLD",1989,3.396023,0.5,0.4999269
"WLD",1989,3.46339,0.5,0.4999905
"WLD",1989,3.51001,0.5,0.5
"WLD",1989,3.62686,0.5,0.5
"WLD",1989,3.672591,0.5,0.4995681
"WLD",1989,3.772219,0.5,0.5
"WLD",1989,3.777236,0.5,0.4999877
"WLD",1989,3.854274,0.5,0.4993736
"WLD",1989,3.88197,0.5,0.5005551
"WLD",1989,4.058815,0.5,0.4999417
"WLD",1989,4.095849,0.5,0.5003171
"WLD",1989,4.214591,0.5,0.5
"WLD",1989,4.261702,0.5,0.4999598
"WLD",1989,4.265171,0.5,0.499076
"WLD",1989,4.353035,0.5,0.4998839
"WLD",1989,4.366676,0.5,0.4999768
"WLD",1989,4.440771,0.5,0.4990236
"WLD",1989,4.944336,0.5,0.5000376
"WLD",1989,4.957457,0.5,0.5
"WLD",1989,4.983181,0.5,0.4999083
"WLD",1989,5.089082,0.5,0.5
"WLD",1989,5.153854,0.5,0.4999293
"WLD",1989,5.162422,0.5,0.4999827
"WLD",1989,5.201266,0.5,0.4993475
"WLD",1989,5.235757,0.5,0.5
"WLD",1989,5.338248,0.5,0.4996169
"WLD",1989,5.349648,0.5,0.5
"WLD",1989,5.400032,0.5,0.5
"WLD",1989,5.444597,0.5,0.4999883
"WLD",1989,5.529232,0.5,0.5000217
"WLD",1989,5.530441,0.5,0.4997154
"WLD",1989,5.601807,0.5,0.5
"WLD",1989,5.618891,0.5,0.5002962
"WLD",1989,5.671259,0.5,0.4996034
"WLD",1989,6.188026,0.5,0.4999907
"WLD",1989,6.240278,0.5,0.4997918
"WLD",1989,6.321193,0.5,0.4999656
"WLD",1989,6.330622,0.5,0.4998249
"WLD",1989,6.380839,0.5,0.5001424
"WLD",1989,6.395454,0.5,0.4984539
"WLD",1989,6.408688,0.5,0.5
"WLD",1989,6.876641,0.5,0.5
"WLD",1989,6.905412,0.5,0.500162
"WLD",1989,7.118322,0.5,0.5002344
"WLD",1989,7.154914,0.5,0.5
"WLD",1989,7.175436,0.5,0.5
"WLD",1989,7.454126,0.5,0.5
"WLD",1989,7.57302,0.5,0.4999387
"WLD",1989,7.851725,0.5,0.5
"WLD",1989,7.974946,0.5,0.5
"WLD",1989,8.31984,0.5,0.4998324
"WLD",1989,8.76547,0.5,0.4992622
"WLD",1989,8.817511,0.5,0.5
"WLD",1989,9.077099,0.5,0.5
"WLD",1989,9.609714,0.5,0.5001496
"WLD",1989,9.649014,0.5,0.4992424
"WLD",1989,9.907442,0.5,0.4998811
"WLD",1989,10.5738,0.5,0.5
"WLD",1989,11.68856,0.5,0.5
"WLD",1989,12.80212,0.5,0.5
"WLD",1989,12.85851,0.5,0.5
"WLD",1989,13.66816,0.5,0.4992841
"WLD",1989,14.17511,0.5,0.4999307
"WLD",1989,14.30433,0.5,0.5000975
"WLD",1989,14.33674,0.5,0.5000242
"WLD",1989,14.44449,0.5,0.4999388
"WLD",1989,14.60161,0.5,0.5
"WLD",1989,16.46907,0.5,0.4999168
"WLD",1989,16.53424,0.5,0.4999311
"WLD",1989,17.07303,0.5,0.4998074
"WLD",1989,17.37801,0.5,0.5001136
"WLD",1989,17.53349,0.5,0.5
"WLD",1989,17.70353,0.5,0.4999423
"WLD",1989,18.35244,0.5,0.4999996
"WLD",1989,18.39104,0.5,0.4999371
"WLD",1989,18.51736,0.5,0.499961
"WLD",1989,18.53342,0.5,0.5003359
"WLD",1989,19.36289,0.5,0.499728
"WLD",1989,20.66364,0.5,0.5
"WLD",1989,21.31397,0.5,0.4999753
"WLD",1989,22.43155,0.5,0.5
"WLD",1989,25.7427,0.5,0.4999943
"WLD",1989,25.86211,0.5,0.4999427
"WLD",1989,27.25764,0.5,0.4999816
"WLD",1989,28.1895,0.5,0.4993846
"WLD",1989,28.86943,0.5,0.5
"WLD",1989,29.15372,0.5,0.4999722
"WLD",1989,29.29715,0.5,0.4999422
"WLD",1989,29.47929,0.5,0.4999965
"WLD",1989,30.02455,0.5,0.4966769
"WLD",1989,31.33102,0.5,0.4999089
"WLD",1989,32.40233,0.5,0.4999176
"WLD",1989,32.44733,0.5,0.4999284
"WLD",1989,33.04613,0.5,0.4998354
