"countrycode","year","threshold","coverage","goal","headcount","datatype"
"PNG",1996,2.289443,"N",0.6,0.596571,"consumption"
"PRY",1996,9.41748,"N",0.6,0.6000197,"income"
"PER",1996,6.299066,"N",0.6,0.6003796,"income"
"PHL",1996,4.312617,"N",0.6,0.5999711,"consumption"
"POL",1996,5.758736,"N",0.6,0.6,"consumption"
"PRT",1996,20.59267,"N",0.6,0.5999697,"income"
"ROU",1996,8.971316,"N",0.6,0.5999934,"income"
"RUS",1996,10.17982,"N",0.6,0.6,"consumption"
"RWA",1996,1.200021,"N",0.6,0.5999761,"consumption"
"WSM",1996,6.468453,"N",0.6,0.5998456,"consumption"
"SEN",1996,2.012596,"N",0.6,0.5999823,"consumption"
"SRB",1996,10.13562,"N",0.6,0.599726,"consumption"
"SYC",1996,13.27203,"N",0.6,0.59903,"consumption"
"SLE",1996,0.8880059,"N",0.6,0.5998918,"consumption"
"SVK",1996,15.80696,"N",0.6,0.5999998,"income"
"SVN",1996,22.21676,"N",0.6,0.5998667,"income"
"SLB",1996,3.546162,"N",0.6,0.5989106,"consumption"
"ZAF",1996,3.664619,"N",0.6,0.5999267,"consumption"
"ESP",1996,27.17964,"N",0.6,0.5999502,"income"
"LKA",1996,4.039981,"N",0.6,0.599966,"consumption"
"LCA",1996,4.27099,"N",0.6,0.5996361,"income"
"SDN",1996,2.57966,"N",0.6,0.60006,"consumption"
"SUR",1996,5.622826,"N",0.6,0.5956938,"income"
"SWE",1996,36.30657,"N",0.6,0.5999477,"income"
"CHE",1996,59.71599,"N",0.6,0.5998319,"income"
"SYR",1996,5.914055,"N",0.6,0.599741,"consumption"
"TWN",1996,41.09107,"N",0.6,0.5998871,"income"
"TJK",1996,1.620385,"N",0.6,0.6003275,"consumption"
"TZA",1996,1.491539,"N",0.6,0.5999692,"consumption"
"THA",1996,7.155402,"N",0.6,0.5998392,"consumption"
"TGO",1996,2.19869,"N",0.6,0.5999646,"consumption"
"TON",1996,8.569173,"N",0.6,0.5999362,"consumption"
"TTO",1996,10.52572,"N",0.6,0.6,"income"
"TUN",1996,5.628413,"N",0.6,0.6,"consumption"
"TUR",1996,8.880872,"N",0.6,0.6000187,"consumption"
"TKM",1996,2.508073,"N",0.6,0.6,"consumption"
"TUV",1996,5.525334,"N",0.6,0.5996865,"consumption"
"UGA",1996,2.189814,"N",0.6,0.5996785,"consumption"
"UKR",1996,5.913496,"N",0.6,0.599535,"consumption"
"ARE",1996,127.0941,"N",0.6,0.6,"income"
"GBR",1996,31.06067,"N",0.6,0.5999637,"income"
"USA",1996,53.59869,"N",0.6,0.5999892,"income"
"URY",1996,19.19849,"N",0.6,0.5999937,"income"
"UZB",1996,2.696032,"N",0.6,0.5999645,"consumption"
"VUT",1996,3.876678,"N",0.6,0.60017,"consumption"
"VEN",1996,7.0061,"N",0.6,0.5999628,"income"
"VNM",1996,2.460666,"N",0.6,0.5998014,"consumption"
"PSE",1996,8.924475,"N",0.6,0.6001413,"consumption"
"YEM",1996,5.177071,"N",0.6,0.5999837,"consumption"
"ZMB",1996,2.737206,"N",0.6,0.5999377,"consumption"
"ZWE",1996,5.618626,"N",0.6,0.6,"consumption"
"ALB",1997,5.494959,"N",0.6,0.599735,"consumption"
"DZA",1997,5.529922,"N",0.6,0.6,"consumption"
"AGO",1997,3.215732,"N",0.6,0.5996127,"consumption"
"ARG",1997,12.8611,"U",0.6,0.600106,"income"
"ARM",1997,5.377242,"N",0.6,0.6,"income"
"AUS",1997,33.52078,"N",0.6,0.5972853,"income"
"AUT",1997,44.13086,"N",0.6,0.5998312,"income"
"AZE",1997,5.697539,"N",0.6,0.5995237,"consumption"
"BGD",1997,2.474603,"N",0.6,0.6000467,"consumption"
"BLR",1997,3.725027,"N",0.6,0.6000392,"consumption"
"BEL",1997,39.94945,"N",0.6,0.5999625,"income"
"BLZ",1997,5.75119,"N",0.6,0.5956324,"income"
"BEN",1997,2.040756,"N",0.6,0.5998872,"consumption"
"BTN",1997,2.95909,"N",0.6,0.6000014,"consumption"
"BOL",1997,6.577735,"N",0.6,0.6000781,"income"
"BIH",1997,8.629956,"N",0.6,0.5997769,"consumption"
"BWA",1997,4.63449,"N",0.6,0.5999696,"consumption"
"BRA",1997,8.065442,"N",0.6,0.5999973,"income"
"BGR",1997,6.548559,"N",0.6,0.6,"consumption"
"BFA",1997,1.117119,"N",0.6,0.599871,"consumption"
"BDI",1997,0.9025086,"N",0.6,0.5980946,"consumption"
"CPV",1997,3.66381,"N",0.6,0.599955,"consumption"
"CMR",1997,2.486265,"N",0.6,0.5997925,"consumption"
"CAN",1997,43.89524,"N",0.6,0.599969,"income"
"CAF",1997,0.7644757,"N",0.6,0.5999766,"consumption"
"TCD",1997,1.531519,"N",0.6,0.5999868,"consumption"
"CHL",1997,11.0312,"N",0.6,0.6000199,"income"
"CHN",1997,2.042601,"A",0.6,0.6,"consumption"
"CHN",1997,2.042601,"R",0.6,0.6,"consumption"
"CHN",1997,3.866292,"U",0.6,0.6,"consumption"
"COL",1997,6.129299,"N",0.6,0.5991227,"income"
"COM",1997,4.709303,"N",0.6,0.5999106,"consumption"
"COD",1997,0.7596803,"N",0.6,0.5998326,"consumption"
"COG",1997,2.013258,"N",0.6,0.5997292,"consumption"
"CRI",1997,9.732927,"N",0.6,0.6001897,"income"
"CIV",1997,3.843481,"N",0.6,0.5996423,"consumption"
"HRV",1997,15.64475,"N",0.6,0.6002027,"income"
"CYP",1997,28.83944,"N",0.6,0.6001612,"income"
"CZE",1997,19.44193,"N",0.6,0.599937,"income"
"DNK",1997,46.32501,"N",0.6,0.5999933,"income"
"DJI",1997,4.184504,"N",0.6,0.5997456,"consumption"
"DOM",1997,10.57181,"N",0.6,0.5999291,"income"
"ECU",1997,5.674615,"N",0.6,0.6001154,"income"
"EGY",1997,4.225535,"N",0.6,0.6,"consumption"
"SLV",1997,6.359783,"N",0.6,0.600032,"income"
"EST",1997,11.83254,"N",0.6,0.6,"consumption"
"SWZ",1997,1.670689,"N",0.6,0.5997919,"consumption"
"ETH",1997,1.633088,"N",0.6,0.5999152,"consumption"
"FJI",1997,6.589828,"N",0.6,0.5999619,"consumption"
"FIN",1997,35.01492,"N",0.6,0.5999613,"income"
"FRA",1997,38.26679,"N",0.6,0.5999063,"income"
"GAB",1997,7.194973,"N",0.6,0.6000445,"consumption"
"GMB",1997,1.454974,"N",0.6,0.5998819,"consumption"
"GEO",1997,5.065522,"N",0.6,0.5998158,"consumption"
"DEU",1997,45.73389,"N",0.6,0.5999386,"income"
"GHA",1997,2.79693,"N",0.6,0.5998916,"consumption"
"GRC",1997,24.66695,"N",0.6,0.5999642,"income"
"GTM",1997,6.156213,"N",0.6,0.6,"income"
"GIN",1997,2.474758,"N",0.6,0.5997191,"consumption"
"GNB",1997,2.011788,"N",0.6,0.5996229,"consumption"
"GUY",1997,4.728814,"N",0.6,0.6,"income"
"HTI",1997,1.765957,"N",0.6,0.5999634,"income"
"HND",1997,4.982437,"N",0.6,0.6000677,"income"
"HUN",1997,14.83373,"N",0.6,0.5995486,"income"
"ISL",1997,36.61895,"N",0.6,0.5999798,"income"
"IND",1997,2.123687,"A",0.6,0.6000037,"consumption"
"IND",1997,2.123687,"R",0.6,0.6000038,"consumption"
"IND",1997,2.968669,"U",0.6,0.6000034,"consumption"
"IDN",1997,2.18676,"A",0.6,0.5999947,"consumption"
"IDN",1997,2.18676,"R",0.6,0.5999978,"consumption"
"IDN",1997,3.323534,"U",0.6,0.5999897,"consumption"
"IRN",1997,7.018103,"N",0.6,0.6,"consumption"
"IRQ",1997,4.024062,"N",0.6,0.5999967,"consumption"
"IRL",1997,29.1657,"N",0.6,0.5995046,"income"
"ISR",1997,22.73943,"N",0.6,0.5999818,"income"
"ITA",1997,32.64348,"N",0.6,0.5998424,"income"
"JAM",1997,6.972263,"N",0.6,0.59951,"consumption"
"JPN",1997,36.70542,"N",0.6,0.5996522,"income"
"JOR",1997,6.786432,"N",0.6,0.6,"consumption"
"KAZ",1997,6.409223,"N",0.6,0.5999588,"consumption"
"KEN",1997,3.214523,"N",0.6,0.5998853,"consumption"
"KIR",1997,4.649763,"N",0.6,0.5991796,"consumption"
"KOR",1997,27.66434,"N",0.6,0.599837,"income"
"KGZ",1997,3.390538,"N",0.6,0.5999662,"consumption"
"LAO",1997,3.529078,"N",0.6,0.5999551,"consumption"
"LVA",1997,8.727874,"N",0.6,0.5997743,"consumption"
"LBN",1997,19.97548,"N",0.6,0.5999544,"consumption"
"LSO",1997,2.879724,"N",0.6,0.5999714,"consumption"
"LBR",1997,1.205348,"N",0.6,0.599959,"consumption"
"LTU",1997,10.12223,"N",0.6,0.6000291,"consumption"
"LUX",1997,58.03489,"N",0.6,0.5998854,"income"
"MDG",1997,1.706545,"N",0.6,0.5997846,"consumption"
"MWI",1997,1.758528,"N",0.6,0.5999967,"consumption"
"MYS",1997,13.36786,"N",0.6,0.6,"income"
"MDV",1997,4.594861,"N",0.6,0.6005108,"consumption"
"MLI",1997,1.038217,"N",0.6,0.599878,"consumption"
"MLT",1997,25.79355,"N",0.6,0.6001704,"income"
"MRT",1997,3.669751,"N",0.6,0.5997755,"consumption"
"MUS",1997,6.960013,"N",0.6,0.5999061,"consumption"
"MEX",1997,6.474084,"N",0.6,0.5999374,"consumption"
"FSM",1997,5.477782,"N",0.6,0.5996367,"consumption"
"MDA",1997,4.217286,"N",0.6,0.5998868,"consumption"
"MNG",1997,4.869147,"N",0.6,0.6,"consumption"
"MNE",1997,10.93925,"N",0.6,0.6005182,"consumption"
"MAR",1997,7.576913,"N",0.6,0.6,"consumption"
"MOZ",1997,0.9956979,"N",0.6,0.5999454,"consumption"
"MMR",1997,1.061776,"N",0.6,0.5999116,"consumption"
"NAM",1997,2.690565,"N",0.6,0.6,"income"
"NPL",1997,1.93573,"N",0.6,0.6019846,"consumption"
"NLD",1997,41.00089,"N",0.6,0.5999455,"income"
"NIC",1997,4.944767,"N",0.6,0.5999799,"consumption"
"NER",1997,1.134663,"N",0.6,0.5999038,"consumption"
"NGA",1997,1.707177,"N",0.6,0.59966,"consumption"
"MKD",1997,7.392024,"N",0.6,0.6,"consumption"
"NOR",1997,42.70985,"N",0.6,0.5999465,"income"
"PAK",1997,3.086965,"N",0.6,0.5999462,"consumption"
"PAN",1997,9.732197,"N",0.6,0.6000475,"income"
"PNG",1997,2.146577,"N",0.6,0.5968372,"consumption"
"PRY",1997,11.3434,"N",0.6,0.5999552,"income"
"PER",1997,6.408922,"N",0.6,0.6003796,"income"
"PHL",1997,4.515413,"N",0.6,0.5999566,"consumption"
"POL",1997,9.811514,"N",0.6,0.6000131,"consumption"
"PRT",1997,21.19826,"N",0.6,0.5999697,"income"
"ROU",1997,7.570232,"N",0.6,0.5999909,"income"
"RUS",1997,9.937543,"N",0.6,0.6,"consumption"
"RWA",1997,1.279651,"N",0.6,0.5999761,"consumption"
"WSM",1997,6.475908,"N",0.6,0.5998456,"consumption"
"SEN",1997,2.029663,"N",0.6,0.5999717,"consumption"
"SRB",1997,11.41895,"N",0.6,0.599726,"consumption"
"SYC",1997,14.68623,"N",0.6,0.59903,"consumption"
"SLE",1997,0.8314533,"N",0.6,0.5998745,"consumption"
"SVK",1997,15.87426,"N",0.6,0.6000075,"income"
"SVN",1997,23.94807,"N",0.6,0.5998223,"income"
"SLB",1997,3.398754,"N",0.6,0.5989106,"consumption"
"ZAF",1997,3.694611,"N",0.6,0.5999422,"consumption"
"ESP",1997,28.04931,"N",0.6,0.5999383,"income"
"LKA",1997,4.220663,"N",0.6,0.5999892,"consumption"
"LCA",1997,3.056636,"N",0.6,0.5992722,"income"
"SDN",1997,2.776256,"N",0.6,0.60006,"consumption"
"SUR",1997,5.865489,"N",0.6,0.5956938,"income"
"SWE",1997,37.21082,"N",0.6,0.599949,"income"
"CHE",1997,60.5197,"N",0.6,0.5998153,"income"
"SYR",1997,5.855312,"N",0.6,0.599741,"consumption"
"TWN",1997,42.2952,"N",0.6,0.5998255,"income"
"TJK",1997,2.128052,"N",0.6,0.6003275,"consumption"
"TZA",1997,1.507176,"N",0.6,0.5999759,"consumption"
"THA",1997,7.155122,"N",0.6,0.5999157,"consumption"
"TGO",1997,2.43792,"N",0.6,0.5999646,"consumption"
"TON",1997,8.527251,"N",0.6,0.5999362,"consumption"
"TTO",1997,11.29691,"N",0.6,0.6,"income"
"TUN",1997,5.795678,"N",0.6,0.6,"consumption"
"TUR",1997,9.783022,"N",0.6,0.600028,"consumption"
"TKM",1997,2.187574,"N",0.6,0.6,"consumption"
"TUV",1997,6.078046,"N",0.6,0.5996865,"consumption"
"UGA",1997,1.850497,"N",0.6,0.599731,"consumption"
"UKR",1997,5.924646,"N",0.6,0.5996371,"consumption"
"ARE",1997,130.697,"N",0.6,0.6,"income"
"GBR",1997,32.48732,"N",0.6,0.599958,"income"
"USA",1997,53.88954,"N",0.6,0.5999893,"income"
"URY",1997,19.22306,"N",0.6,0.6000442,"income"
"UZB",1997,2.783257,"N",0.6,0.5999645,"consumption"
"VUT",1997,3.992767,"N",0.6,0.60017,"consumption"
"VEN",1997,7.051991,"N",0.6,0.5999576,"income"
"VNM",1997,2.564251,"N",0.6,0.5997835,"consumption"
"PSE",1997,9.624742,"N",0.6,0.6001413,"consumption"
"YEM",1997,5.275203,"N",0.6,0.5999837,"consumption"
"ZMB",1997,2.765253,"N",0.6,0.5999628,"consumption"
"ZWE",1997,5.713777,"N",0.6,0.6,"consumption"
"ALB",1998,6.579198,"N",0.6,0.5997486,"consumption"
"DZA",1998,5.561759,"N",0.6,0.6,"consumption"
"AGO",1998,3.259618,"N",0.6,0.5996127,"consumption"
"ARG",1998,12.09477,"U",0.6,0.6000394,"income"
"ARM",1998,3.91315,"N",0.6,0.6000657,"consumption"
"AUS",1998,34.60239,"N",0.6,0.5974766,"income"
"AUT",1998,45.05276,"N",0.6,0.5998538,"income"
"AZE",1998,5.941617,"N",0.6,0.5996388,"consumption"
"BGD",1998,2.464669,"N",0.6,0.6000784,"consumption"
"BLR",1998,4.23861,"N",0.6,0.6000392,"consumption"
"BEL",1998,43.03961,"N",0.6,0.5999164,"income"
"BLZ",1998,6.10639,"N",0.6,0.599587,"income"
"BEN",1998,2.05974,"N",0.6,0.5998872,"consumption"
"BTN",1998,3.063743,"N",0.6,0.6000014,"consumption"
"BOL",1998,6.787064,"N",0.6,0.6000741,"income"
"BIH",1998,9.980859,"N",0.6,0.5997769,"consumption"
"BWA",1998,4.50284,"N",0.6,0.5999613,"consumption"
"BRA",1998,8.249597,"N",0.6,0.6011993,"income"
"BGR",1998,6.460871,"N",0.6,0.5999866,"consumption"
"BFA",1998,1.135327,"N",0.6,0.5999376,"consumption"
"BDI",1998,1.18969,"N",0.6,0.5977135,"consumption"
"CPV",1998,4.039924,"N",0.6,0.599955,"consumption"
"CMR",1998,2.682773,"N",0.6,0.5998225,"consumption"
"CAN",1998,44.38422,"N",0.6,0.5999992,"income"
"CAF",1998,0.7812793,"N",0.6,0.5999714,"consumption"
"TCD",1998,1.581792,"N",0.6,0.5999868,"consumption"
"CHL",1998,11.16077,"N",0.6,0.6000426,"income"
"CHN",1998,2.045161,"A",0.6,0.6,"consumption"
"CHN",1998,2.045161,"R",0.6,0.6,"consumption"
"CHN",1998,4.048279,"U",0.6,0.6,"consumption"
"COL",1998,6.033451,"N",0.6,0.5983109,"income"
"COM",1998,4.645392,"N",0.6,0.5999106,"consumption"
"COD",1998,0.730299,"N",0.6,0.5998326,"consumption"
"COG",1998,2.028809,"N",0.6,0.5997292,"consumption"
"CRI",1998,10.83181,"N",0.6,0.6001401,"income"
"CIV",1998,3.166341,"N",0.6,0.5999425,"consumption"
"HRV",1998,33.32968,"N",0.6,0.6001316,"consumption"
"CYP",1998,30.54185,"N",0.6,0.6001612,"income"
"CZE",1998,19.36976,"N",0.6,0.5998826,"income"
"DNK",1998,47.0083,"N",0.6,0.599994,"income"
"DJI",1998,4.067676,"N",0.6,0.5997456,"consumption"
"DOM",1998,10.7251,"N",0.6,0.5999817,"income"
"ECU",1998,5.942435,"N",0.6,0.6000685,"income"
"EGY",1998,4.421742,"N",0.6,0.6,"consumption"
"SLV",1998,6.566046,"N",0.6,0.6000667,"income"
"EST",1998,11.02141,"N",0.6,0.6,"consumption"
"SWZ",1998,1.851656,"N",0.6,0.599696,"consumption"
"ETH",1998,1.530953,"N",0.6,0.5999259,"consumption"
"FJI",1998,6.613585,"N",0.6,0.5999619,"consumption"
"FIN",1998,36.5023,"N",0.6,0.5999683,"income"
"FRA",1998,38.30325,"N",0.6,0.5999171,"income"
"GAB",1998,7.262436,"N",0.6,0.6000445,"consumption"
"GMB",1998,1.460167,"N",0.6,0.5998819,"consumption"
"GEO",1998,5.131767,"N",0.6,0.5999976,"consumption"
"DEU",1998,46.51698,"N",0.6,0.5999933,"income"
"GHA",1998,2.957332,"N",0.6,0.5998816,"consumption"
"GRC",1998,25.35602,"N",0.6,0.5999626,"income"
"GTM",1998,6.899395,"N",0.6,0.6,"income"
"GIN",1998,2.500104,"N",0.6,0.5997493,"consumption"
"GNB",1998,1.419083,"N",0.6,0.5996495,"consumption"
"GUY",1998,6.574296,"N",0.6,0.6,"income"
"HTI",1998,1.772711,"N",0.6,0.5999634,"income"
"HND",1998,4.913373,"N",0.6,0.6025347,"income"
"HUN",1998,12.21742,"N",0.6,0.5999772,"consumption"
"ISL",1998,40.38969,"N",0.6,0.5999798,"income"
"IND",1998,2.153691,"A",0.6,0.6000044,"consumption"
"IND",1998,2.153691,"R",0.6,0.6000041,"consumption"
"IND",1998,3.018895,"U",0.6,0.6000054,"consumption"
"IDN",1998,1.619933,"A",0.6,0.5999911,"consumption"
"IDN",1998,1.619933,"R",0.6,0.5999978,"consumption"
"IDN",1998,2.263755,"U",0.6,0.599981,"consumption"
"IRN",1998,8.79992,"N",0.6,0.6,"consumption"
"IRQ",1998,5.261153,"N",0.6,0.5999967,"consumption"
"IRL",1998,30.67337,"N",0.6,0.599615,"income"
"ISR",1998,23.61074,"N",0.6,0.599968,"income"
"ITA",1998,32.7666,"N",0.6,0.5997767,"income"
"JAM",1998,6.744351,"N",0.6,0.5993565,"consumption"
"JPN",1998,36.39089,"N",0.6,0.5996522,"income"
"JOR",1998,7.016399,"N",0.6,0.6000115,"consumption"
"KAZ",1998,6.475901,"N",0.6,0.5999679,"consumption"
"KEN",1998,3.228657,"N",0.6,0.5998988,"consumption"
"KIR",1998,4.871496,"N",0.6,0.5991796,"consumption"
"KOR",1998,24.19854,"N",0.6,0.599837,"income"
"KGZ",1998,3.941155,"N",0.6,0.5999662,"consumption"
"LAO",1998,2.167152,"N",0.6,0.5999837,"consumption"
"LVA",1998,8.893882,"N",0.6,0.5999235,"consumption"
"LBN",1998,20.1616,"N",0.6,0.5999544,"consumption"
"LSO",1998,2.880862,"N",0.6,0.599959,"consumption"
"LBR",1998,1.450975,"N",0.6,0.599959,"consumption"
"LTU",1998,10.43939,"N",0.6,0.6000583,"consumption"
"LUX",1998,58.70091,"N",0.6,0.5996899,"income"
"MDG",1998,1.717915,"N",0.6,0.5997991,"consumption"
"MWI",1998,1.777262,"N",0.6,0.5999943,"consumption"
"MYS",1998,11.70011,"N",0.6,0.5999957,"income"
"MDV",1998,4.854358,"N",0.6,0.6005108,"consumption"
"MLI",1998,1.198123,"N",0.6,0.59984,"consumption"
"MLT",1998,26.93996,"N",0.6,0.6001704,"income"
"MRT",1998,3.677023,"N",0.6,0.5998181,"consumption"
"MUS",1998,7.305404,"N",0.6,0.5999061,"consumption"
"MEX",1998,6.839877,"N",0.6,0.5999121,"consumption"
"FSM",1998,5.648088,"N",0.6,0.5996367,"consumption"
"MDA",1998,3.367677,"N",0.6,0.6000258,"consumption"
"MNG",1998,3.231824,"N",0.6,0.6,"consumption"
"MNE",1998,11.51036,"N",0.6,0.6005182,"consumption"
"MAR",1998,7.911038,"N",0.6,0.6,"consumption"
"MOZ",1998,1.015375,"N",0.6,0.5999304,"consumption"
"MMR",1998,1.10967,"N",0.6,0.5999116,"consumption"
"NAM",1998,2.725191,"N",0.6,0.6,"income"
"NPL",1998,1.97739,"N",0.6,0.6016685,"consumption"
"NLD",1998,42.56745,"N",0.6,0.5999441,"income"
"NIC",1998,4.53312,"N",0.6,0.5999803,"consumption"
"NER",1998,1.209257,"N",0.6,0.599905,"consumption"
"NGA",1998,1.708154,"N",0.6,0.5997101,"consumption"
"MKD",1998,7.590688,"N",0.6,0.6,"consumption"
"NOR",1998,43.82633,"N",0.6,0.5999546,"income"
"PAK",1998,3.047139,"N",0.6,0.5999737,"consumption"
"PAN",1998,9.449405,"N",0.6,0.60007,"income"
"PNG",1998,2.015665,"N",0.6,0.5971034,"consumption"
"PRY",1998,10.8919,"N",0.6,0.5999708,"income"
"PER",1998,6.396253,"N",0.6,0.5999704,"income"
"PHL",1998,4.568397,"N",0.6,0.5999707,"consumption"
"POL",1998,12.82221,"N",0.6,0.6000263,"consumption"
"PRT",1998,22.10057,"N",0.6,0.5999697,"income"
"ROU",1998,7.73456,"N",0.6,0.5999947,"consumption"
"RUS",1998,9.120721,"N",0.6,0.6000001,"consumption"
"RWA",1998,1.284396,"N",0.6,0.5999761,"consumption"
"WSM",1998,6.588525,"N",0.6,0.5998456,"consumption"
"SEN",1998,2.11901,"N",0.6,0.5999611,"consumption"
"SRB",1998,11.81031,"N",0.6,0.599726,"consumption"
"SYC",1998,15.61204,"N",0.6,0.59903,"consumption"
"SLE",1998,0.8373746,"N",0.6,0.5998571,"consumption"
"SVK",1998,15.96863,"N",0.6,0.6000152,"income"
"SVN",1998,22.96357,"N",0.6,0.6,"consumption"
"SLB",1998,3.364693,"N",0.6,0.5989106,"consumption"
"ZAF",1998,3.654024,"N",0.6,0.5999576,"consumption"
"ESP",1998,29.52583,"N",0.6,0.5999263,"income"
"LKA",1998,4.41571,"N",0.6,0.6000123,"consumption"
"LCA",1998,6.340432,"N",0.6,0.5989082,"income"
"SDN",1998,2.817993,"N",0.6,0.60006,"consumption"
"SUR",1998,5.926407,"N",0.6,0.5956938,"income"
"SWE",1998,38.22052,"N",0.6,0.5999502,"income"
"CHE",1998,61.63905,"N",0.6,0.5997988,"income"
"SYR",1998,6.059675,"N",0.6,0.599741,"consumption"
"TWN",1998,42.85509,"N",0.6,0.5998493,"income"
"TJK",1998,2.401859,"N",0.6,0.6003275,"consumption"
"TZA",1998,1.527364,"N",0.6,0.5999826,"consumption"
"THA",1998,7.449855,"N",0.6,0.5999922,"consumption"
"TGO",1998,2.306528,"N",0.6,0.5999646,"consumption"
"TON",1998,8.721809,"N",0.6,0.5999362,"consumption"
"TTO",1998,12.19685,"N",0.6,0.6,"income"
"TUN",1998,6.013014,"N",0.6,0.6,"consumption"
"TUR",1998,9.736826,"N",0.6,0.6000374,"consumption"
"TKM",1998,2.31191,"N",0.6,0.6,"consumption"
"TUV",1998,7.013447,"N",0.6,0.5996865,"consumption"
"UGA",1998,1.885934,"N",0.6,0.5998169,"consumption"
"UKR",1998,5.969318,"N",0.6,0.5997391,"consumption"
"ARE",1998,124.4692,"N",0.6,0.6,"income"
"GBR",1998,33.81767,"N",0.6,0.5999522,"income"
"USA",1998,55.00716,"N",0.6,0.5999928,"income"
"URY",1998,20.20777,"N",0.6,0.6000266,"income"
"UZB",1998,2.856589,"N",0.6,0.5999645,"consumption"
"VUT",1998,4.092777,"N",0.6,0.60017,"consumption"
"VEN",1998,7.734337,"N",0.6,0.5999525,"income"
"VNM",1998,2.637816,"N",0.6,0.5997657,"consumption"
"PSE",1998,10.34761,"N",0.6,0.6001413,"consumption"
"YEM",1998,5.43072,"N",0.6,0.5999837,"consumption"
"ZMB",1998,2.699254,"N",0.6,0.599988,"consumption"
"ZWE",1998,5.831676,"N",0.6,0.6,"consumption"
"ALB",1999,6.717876,"N",0.6,0.5997621,"consumption"
"DZA",1999,5.645425,"N",0.6,0.6,"consumption"
"AGO",1999,3.224242,"N",0.6,0.5996127,"consumption"
"ARG",1999,11.90676,"U",0.6,0.60637,"income"
"ARM",1999,3.967456,"N",0.6,0.6000657,"consumption"
"AUS",1999,35.92055,"N",0.6,0.5976679,"income"
"AUT",1999,45.80563,"N",0.6,0.5998764,"income"
"AZE",1999,6.182545,"N",0.6,0.5997539,"consumption"
"BGD",1999,2.511708,"N",0.6,0.6001102,"consumption"
"BLR",1999,4.611216,"N",0.6,0.6000804,"consumption"
"BEL",1999,45.08668,"N",0.6,0.5998703,"income"
"BLZ",1999,6.616434,"N",0.6,0.593753,"income"
"BEN",1999,2.10665,"N",0.6,0.5998872,"consumption"
"BTN",1999,3.231041,"N",0.6,0.6000014,"consumption"
"BOL",1999,6.309909,"N",0.6,0.60007,"income"
"BIH",1999,10.91267,"N",0.6,0.5997769,"consumption"
"BWA",1999,5.024958,"N",0.6,0.5999531,"consumption"
"BRA",1999,7.838063,"N",0.6,0.6000442,"income"
"BGR",1999,7.161261,"N",0.6,0.5999732,"consumption"
"BFA",1999,1.302394,"N",0.6,0.5992918,"consumption"
"BDI",1999,1.114712,"N",0.6,0.597681,"consumption"
"CPV",1999,4.408478,"N",0.6,0.599955,"consumption"
"CMR",1999,2.860585,"N",0.6,0.5998526,"consumption"
"CAN",1999,44.70013,"N",0.6,0.599973,"income"
"CAF",1999,0.7906324,"N",0.6,0.5999663,"consumption"
"TCD",1999,1.515692,"N",0.6,0.5999868,"consumption"
"CHL",1999,10.91492,"N",0.6,0.6000542,"income"
"CHN",1999,2.015014,"A",0.6,0.6,"consumption"
"CHN",1999,2.015014,"R",0.6,0.6,"consumption"
"CHN",1999,4.28552,"U",0.6,0.6,"consumption"
"COL",1999,5.675815,"N",0.6,0.5974991,"income"
"COM",1999,4.614254,"N",0.6,0.5999106,"consumption"
"COD",1999,0.6828292,"N",0.6,0.5998326,"consumption"
"COG",1999,1.919969,"N",0.6,0.5997292,"consumption"
"CRI",1999,10.12506,"N",0.6,0.5999843,"income"
"CIV",1999,3.128621,"N",0.6,0.5999401,"consumption"
"HRV",1999,16.61291,"N",0.6,0.6,"consumption"
"CYP",1999,31.4635,"N",0.6,0.6001612,"income"
"CZE",1999,19.80952,"N",0.6,0.5998283,"income"
"DNK",1999,47.10928,"N",0.6,0.5999947,"income"
"DJI",1999,4.040621,"N",0.6,0.5997456,"consumption"
"DOM",1999,11.17676,"N",0.6,0.6000344,"income"
"ECU",1999,5.041915,"N",0.6,0.6000216,"income"
"EGY",1999,4.679876,"N",0.6,0.6,"consumption"
"SLV",1999,6.991663,"N",0.6,0.6001093,"income"
"EST",1999,11.03557,"N",0.6,0.6000067,"consumption"
"SWZ",1999,2.159931,"N",0.6,0.5996001,"consumption"
"ETH",1999,1.564061,"N",0.6,0.5999365,"consumption"
"FJI",1999,7.140732,"N",0.6,0.5999619,"consumption"
"FIN",1999,37.56447,"N",0.6,0.5999753,"income"
"FRA",1999,38.334,"N",0.6,0.5999278,"income"
"GAB",1999,6.453802,"N",0.6,0.6000445,"consumption"
"GMB",1999,2.007699,"N",0.6,0.5998612,"consumption"
"GEO",1999,4.420416,"N",0.6,0.5999892,"consumption"
"DEU",1999,47.87785,"N",0.6,0.5999854,"income"
"GHA",1999,3.055142,"N",0.6,0.5998718,"consumption"
"GRC",1999,25.91322,"N",0.6,0.599961,"income"
"GTM",1999,7.301942,"N",0.6,0.6000034,"income"
"GIN",1999,2.532909,"N",0.6,0.5997796,"consumption"
